State Pcode,State Name,LGA Pcode,LGA Name,Ward Name,School Name,School Level,School Type,School Status
NG002,Adamawa,NG002002,Fufore,,"Government Junior Secondary School, Jilimasham",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Junior Secondary School, Mayo-Ine",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Junior Secondary School, Tuki Fufore",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Junior Secondary School, Wuro Ishaku",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Junior Secondary School, Wuro Kurori",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Junior Secondary School, Bagale",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Gurin Ward ,"Government Day Secondary School, Gurin",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Fufore ,"Government Junior Secondary School, Fufore",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Fufore ,"Tukur Memorial Model Government Junior Secondary School, Fufore",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Ribadu ,"Government Junior Secondary School, Dulo Bwatiye",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Fufore ,"Government Boarding Junior Secondary School, Fufore",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Farang ,"Government Junior Secondary School, Damare",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Adamawa ,"Government Day Junior Secondary School, Yadim",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Boarding Junior Secondary School, Gurin",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Ukituki ,"Government Junior Secondary School, Safatawa",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Wuro Bokki ,"Government Junior Secondary School, Bilachi",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Gurin ,"Government Boarding Junior Secondary School, Wuro Yolde Gurin",Junior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Wuro Bokki ,"Government Day Secondary School, Wuro Bokki",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Day Senior Secondary School, Mayo Ine",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Day Senior Secondary School, Karlahi",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Pariya ,"Government Day Senior Secondary School, Bagale",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Gurin ,"Government Day Senior Secondary School, Chikito",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Pariya Ward ,"Government Day Senior Secondary School, Daware",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Gurin ,"Government Day Senior Secondary School, Gurin",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Day Senior Secondary School, Fufore",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Day Senior Secondary School, Muninga",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Day Senior Secondary School, Pariya",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Day Senior Secondary School, Ribadu",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Government Senior Secondary School, Fufore",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Beti ,"Government Senior Secondary School, Gawi",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Beti ,"Government Senior Secondary School, Chigari",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Beti ,"Government Senior Secondary School, Wuro Ardo",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Farang Ward ,"Government Day Secondary School, Farang",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,Fufore ,"Government Day Secondary School, Yadim",Senior Secondary,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Almadarasatul Nurul Islam Primary School, Farang",Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002002,Fufore,,"Better Education System Nursery & Primary School, Fufore",Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,,Darul Arqam Nursery & Primary Fufore,Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Eyn Academy, Nursery & Primary School, Alarba Gwerigwa",Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Beti ,"Ibrahim Ndott Nursery & Primary School, Fufore",Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Fufore ,"Iliya Wobe Memorial Nursery & Primary School, Fufore",Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Jalaul Islam Nursery & Primary School, Fufore",Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002002,Fufore,,"Kawu Nursery School, Gurin",Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Beti ,"LCCN No. I Academy, Chigari",Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Maiyaki Memorial Nursery & Primary School, Fufore",Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Nujumus Sibyan School, Fufore",Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002002,Fufore,Beti ,Madugu Memorial Nursery/Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Gurin ,"Skafa Islammiyya Primary School, Gurin",Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002002,Fufore,,"Victirious Academy, Pariya",Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Pariya ,"Pariya Academy, Nursery & Primary",Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Wuro Bokki ,Jauro Dembo Islamiyya,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002002,Fufore,Farang ,Nurulhuda Islamiyya,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002002,Fufore,,Maljauuus Sunnah Islamic School,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002002,Fufore,Karlahi ,Christian Religion Instruction,Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,,Victory Academy,Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Beti ,Lives Builders Academy,Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Karlahi ,St. Peters Christian Religious Institute,Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Karlahi ,Redeemed Peoples Mission Gogra,Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,,"Excellent Nursery & Primary School, Das",Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Fufore ,Improved Educational Schooland Computer,Private Education,Regular,Open
NG002,Adamawa,NG002002,Fufore,Mayo Bani ,Mayo Bethel Academy,Private Education,Regular,Open
NG002,Adamawa,NG002003,Ganye,,"Adamu Sanda Nursery/Primary School, Ganye",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Sugu ,Ardondumga Nomadic Primary School,Pre-Primary & Primary,Nomadic (Migrants),Open
NG002,Adamawa,NG002003,Ganye,Sugu ,Arnado Debbo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Arnado Debbo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Babidi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Bakari Goso ,Bakar Goso II Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Bakari Goso I Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Bakari Goso Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,Bankuren Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Bankuren Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Bari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Jaggun ,Bari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,Basule Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Basule Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Sugu ,Batal Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Batal Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gamu ,"Bobbi Nomadic Primary School, Gamu Zone",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Ganye Two ,Buwangal Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Buwangal Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Cprimary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Timdore ,Dabora Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Dabora Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,"Daburum Primary School, Daburum",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Timdore ,Daksam Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Daksam Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Grumpawo ,Dakuna Tiba Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Dakuna Tiba Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Ganye Two ,Dangana Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,Danubbi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Danubbi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gamu ,Datara Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,Datlam Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Datlam Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,Datnubu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Timdore ,Dayiri Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Dayiri Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,Dimbiweri Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Dimbiweri Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,"Dimgam Primary School, Dimgam",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Dimkuma Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,Dirdiu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gamu ,Dissol Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Dissol Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gamu ,Gamu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,"Gamu Primary School, Gamu",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,"Gang Audu Primary School, Gang Audu",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Dimbiweri ,Gang Jari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Bakari Goso ,Gangbanen Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Sugu ,Gangbanen Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Timdore ,Gangbeuen Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gangbeuen Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Grumpawo ,Gangdiyin Primary Scholl,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,"Gangdiyin Primary School, Gangdiyin",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gangjari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Timdore ,Gangjonen Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gangjonen Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gang-Jubbi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,Gangjubi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,Gangjuken Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Timdore ,"Gangkoeh Primary School, Gangkoen",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,Ganglari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Ganglari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gamu ,Gangsanew-Gamu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,Gangtari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gangtimen,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,Gangtimen,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gangtiyabumso Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Sugu ,Gangtum Ngorore Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gangtum Ngorore Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gangtum Wuro Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gangtum Wuro Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gangwoki Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Ganye Two ,"Gangwoki Primary School, Gangwoki",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Sugu ,Gangwoni Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Sangassumi ,Gangyibenso Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Ganjuken Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gansanen Gamu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Ganye I ,Ganye I Nursery & Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Ganye Two ,Ganye II Nursery/Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Ganye II Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Ganye Iv Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Ganye Two ,Ganye Iv Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Ganye Ube Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,"Ganye Ube Primary School, Basula",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Bakari Goso ,Garga Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Garwa Nomadi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Bakari Goso ,Garwa Nomadic Prmary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Garwa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gatenen Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gatenen Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gbeurum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Sugu ,Gbeurum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Timdore ,Gidandowa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gidankowa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Government Residential Area Girls Primary,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Ganye Two ,"Gra Girls Primary School, Ganye",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Timdore ,Gurum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Gurum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,Gurumpawo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,"Gurumpawo Primary School, Gurunpawo",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Ihya Issunnah Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Jaggu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Jaggu ,Jaggu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Jangani Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,"Jangani Primary School, Jangani",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,"Jangani Primary School, Jangani",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,Jangpan Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Jangpan Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Jaggu ,Jaudi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Jaudi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Jauro Musa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Jusam Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Jusam Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,Jusam Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Jusankulu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Sugu ,Jusangum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Jaggu ,Jutingal Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Jutingal Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,Kaika Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Sangassumi ,Kanisue Nomadic Primary School,Pre-Primary & Primary,Nomadic (Migrants),Open
NG002,Adamawa,NG002003,Ganye,,Kanisue Nomadic Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Karandang Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Bakari Goso ,Karandang Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Konage Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Konglata Nomadic Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Konglata Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Bakari Goso ,"Kubaje Nomadic Primary School, Kubaje",Pre-Primary & Primary,Nomadic (Migrants),Open
NG002,Adamawa,NG002003,Ganye,,Kubbi Lisabbi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Kubbi Lissabi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gamu ,Kurum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,Kurumji Nomadic Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Kuvan Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Kuvan Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Yebbi ,Labari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Gurumpawo ,Lingbi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Lingbi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Sugu ,Mayokordo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Mayokordo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Mayo-Kordo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,Jaggu ,Mbalgare Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,Mbalgare Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002003,Ganye,,"Mbalggare Primary School, Mbalgare",Pre-Primary & Primary,Regular,Open
